Biosample Index	Biosample	Biosample summary	Assay	Accession_x	Download URL
J831	lower leg skin	lower leg skin male adult (54 years)	ChIP-seq_CTCF_signal_p-value	ENCFF190ANB	/files/ENCFF190ANB/@@download/ENCFF190ANB.bigWig
J831	lower leg skin	lower leg skin male adult (54 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF832YES	/files/ENCFF832YES/@@download/ENCFF832YES.bigWig
J831	lower leg skin	lower leg skin male adult (54 years)	ChIP-seq_POLR2A_signal_p-value	ENCFF436TZT	/files/ENCFF436TZT/@@download/ENCFF436TZT.bigWig
J832	naive thymus-derived CD4-positive, alpha-beta T cell	naive thymus-derived CD4-positive, alpha-beta T cell female adult (35 years)	DNase-seq_read-depth_normalized_signal	ENCFF276SZR	/files/ENCFF276SZR/@@download/ENCFF276SZR.bigWig
J834	heart	heart male embryo (96 days)	DNase-seq_read-depth_normalized_signal	ENCFF135BIN	/files/ENCFF135BIN/@@download/ENCFF135BIN.bigWig
J835	brain	brain male embryo (105 days)	DNase-seq_read-depth_normalized_signal	ENCFF947HEA	/files/ENCFF947HEA/@@download/ENCFF947HEA.bigWig
J836	left kidney	left kidney female embryo (59 days) and male embryo (91 day)	DNase-seq_read-depth_normalized_signal	ENCFF448EBM	/files/ENCFF448EBM/@@download/ENCFF448EBM.bigWig
J837	adipose tissue	adipose tissue female adult (30 years)	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF757LUK	/files/ENCFF757LUK/@@download/ENCFF757LUK.bigWig
J837	adipose tissue	adipose tissue female adult (30 years)	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF490HKH	/files/ENCFF490HKH/@@download/ENCFF490HKH.bigWig
J838	brain	brain male embryo (101 day)	DNase-seq_read-depth_normalized_signal	ENCFF503ZTL	/files/ENCFF503ZTL/@@download/ENCFF503ZTL.bigWig
J839	large intestine	large intestine male embryo (91 day)	DNase-seq_read-depth_normalized_signal	ENCFF484MWV	/files/ENCFF484MWV/@@download/ENCFF484MWV.bigWig
J840	Ishikawa	Ishikawa treated with 10 nM estradiol for 1 hour	ChIP-seq_ESR1_signal_p-value	ENCFF897AAX	/files/ENCFF897AAX/@@download/ENCFF897AAX.bigWig
J841	globus pallidus	globus pallidus male adult (78 years) and male adult (84 years)	DNase-seq_read-depth_normalized_signal	ENCFF225FYX	/files/ENCFF225FYX/@@download/ENCFF225FYX.bigWig
J842	SK-N-DZ	SK-N-DZ	DNase-seq_read-depth_normalized_signal	ENCFF581SEG	/files/ENCFF581SEG/@@download/ENCFF581SEG.bigWig
J843	large intestine	large intestine female embryo (120 days)	DNase-seq_read-depth_normalized_signal	ENCFF811EUQ	/files/ENCFF811EUQ/@@download/ENCFF811EUQ.bigWig
J844	hematopoietic multipotent progenitor cell	hematopoietic multipotent progenitor cell male adult (25 years) treated with erythropoietin for 20 days, hydrocortisone succinate for 20 days, kit ligand for 20 days, interleukin-3 for 20 days	DNase-seq_read-depth_normalized_signal	ENCFF771PWA	/files/ENCFF771PWA/@@download/ENCFF771PWA.bigWig
J845	spinal cord	spinal cord male embryo (96 days)	DNase-seq_read-depth_normalized_signal	ENCFF072UOA	/files/ENCFF072UOA/@@download/ENCFF072UOA.bigWig
J846	neuroepithelial stem cell	neuroepithelial stem cell genetically modified using stable transfection NONE and originated from H9	ChIP-seq_H3K27ac_signal_p-value	ENCFF110JXY	/files/ENCFF110JXY/@@download/ENCFF110JXY.bigWig
J847	ovary	ovary female embryo	DNase-seq_read-depth_normalized_signal	ENCFF190AUQ	/files/ENCFF190AUQ/@@download/ENCFF190AUQ.bigWig
J848	foreskin keratinocyte	foreskin keratinocyte male newborn (2-4 days) treated with 1.2 mM calcium for 5.5 days	ChIP-seq_H3K27ac_signal_p-value	ENCFF687UPM	/files/ENCFF687UPM/@@download/ENCFF687UPM.bigWig
J848	foreskin keratinocyte	foreskin keratinocyte male newborn (2-4 days) treated with 1.2 mM calcium for 5.5 days	ChIP-seq_H3K27me3_signal_p-value	ENCFF273BAQ	/files/ENCFF273BAQ/@@download/ENCFF273BAQ.bigWig
J848	foreskin keratinocyte	foreskin keratinocyte male newborn (2-4 days) treated with 1.2 mM calcium for 5.5 days	ChIP-seq_CTCF_signal_p-value	ENCFF230SOA	/files/ENCFF230SOA/@@download/ENCFF230SOA.bigWig
J848	foreskin keratinocyte	foreskin keratinocyte male newborn (2-4 days) treated with 1.2 mM calcium for 5.5 days	ChIP-seq_H3K4me1_signal_p-value	ENCFF117RWU	/files/ENCFF117RWU/@@download/ENCFF117RWU.bigWig
J849	renal cortex interstitium	renal cortex interstitium female embryo (103 days)	DNase-seq_read-depth_normalized_signal	ENCFF161UUJ	/files/ENCFF161UUJ/@@download/ENCFF161UUJ.bigWig
J850	umbilical cord	umbilical cord embryo (59 days) and male embryo (76 days)	DNase-seq_read-depth_normalized_signal	ENCFF027DTU	/files/ENCFF027DTU/@@download/ENCFF027DTU.bigWig
J851	iPS DF 4.7	iPS DF 4.7 male newborn	DNase-seq_read-depth_normalized_signal	ENCFF694RNX	/files/ENCFF694RNX/@@download/ENCFF694RNX.bigWig
J852	heart	heart male embryo (72 days) and male embryo (76 days)	DNase-seq_read-depth_normalized_signal	ENCFF498ECZ	/files/ENCFF498ECZ/@@download/ENCFF498ECZ.bigWig
J853	heart right ventricle	heart right ventricle female embryo (101 day) and female embryo (103 days)	DNase-seq_read-depth_normalized_signal	ENCFF581KWV	/files/ENCFF581KWV/@@download/ENCFF581KWV.bigWig
J854	T47D	T47D treated with 100 nM genistein for 1 hour	ChIP-seq_ESR1_signal_p-value	ENCFF614JWC	/files/ENCFF614JWC/@@download/ENCFF614JWC.bigWig
J855	Ishikawa	Ishikawa treated with 0.02% dimethyl sulfoxide for 1 hour	ChIP-seq_POLR2A_signal_p-value	ENCFF457EWA	/files/ENCFF457EWA/@@download/ENCFF457EWA.bigWig
J855	Ishikawa	Ishikawa treated with 0.02% dimethyl sulfoxide for 1 hour	ChIP-seq_ESR1_signal_p-value	ENCFF500TQY	/files/ENCFF500TQY/@@download/ENCFF500TQY.bigWig
J855	Ishikawa	Ishikawa treated with 0.02% dimethyl sulfoxide for 1 hour	ChIP-seq_CTCF_signal_p-value	ENCFF205JYD	/files/ENCFF205JYD/@@download/ENCFF205JYD.bigWig
J855	Ishikawa	Ishikawa treated with 0.02% dimethyl sulfoxide for 1 hour	DNase-seq_read-depth_normalized_signal	ENCFF463ZLQ	/files/ENCFF463ZLQ/@@download/ENCFF463ZLQ.bigWig
J856	GM13977	GM13977	ChIP-seq_CTCF_signal_p-value	ENCFF508UTJ	/files/ENCFF508UTJ/@@download/ENCFF508UTJ.bigWig
J857	renal cortex interstitium	renal cortex interstitium male embryo (127 days)	DNase-seq_read-depth_normalized_signal	ENCFF493QSG	/files/ENCFF493QSG/@@download/ENCFF493QSG.bigWig
J858	renal cortex interstitium	renal cortex interstitium male embryo (97 days)	DNase-seq_read-depth_normalized_signal	ENCFF354FAY	/files/ENCFF354FAY/@@download/ENCFF354FAY.bigWig
J859	retina	retina female embryo (89 days)	DNase-seq_read-depth_normalized_signal	ENCFF489DYU	/files/ENCFF489DYU/@@download/ENCFF489DYU.bigWig
J860	MCF 10A	MCF 10A	DNase-seq_read-depth_normalized_signal	ENCFF222GDV	/files/ENCFF222GDV/@@download/ENCFF222GDV.bigWig
J861	Ishikawa	Ishikawa treated with 600 nM afimoxifene for 30 minutes	DNase-seq_read-depth_normalized_signal	ENCFF435YHZ	/files/ENCFF435YHZ/@@download/ENCFF435YHZ.bigWig
J862	stomach	stomach male embryo (127 days)	DNase-seq_read-depth_normalized_signal	ENCFF581JYZ	/files/ENCFF581JYZ/@@download/ENCFF581JYZ.bigWig
J863	right kidney	right kidney female embryo (107 days)	DNase-seq_read-depth_normalized_signal	ENCFF842TPR	/files/ENCFF842TPR/@@download/ENCFF842TPR.bigWig
J864	umbilical cord	umbilical cord male embryo (20 weeks) and male embryo (31 week)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF741DJH	/files/ENCFF741DJH/@@download/ENCFF741DJH.bigWig
J864	umbilical cord	umbilical cord male embryo (20 weeks) and male embryo (31 week)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF914GQZ	/files/ENCFF914GQZ/@@download/ENCFF914GQZ.bigWig
J864	umbilical cord	umbilical cord male embryo (20 weeks) and male embryo (31 week)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF154BAF	/files/ENCFF154BAF/@@download/ENCFF154BAF.bigWig
J864	umbilical cord	umbilical cord male embryo (20 weeks) and male embryo (31 week)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF543KHV	/files/ENCFF543KHV/@@download/ENCFF543KHV.bigWig
J866	bronchial epithelial cell	bronchial epithelial cell female adult (40 years) and male adult (68 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF322WTN	/files/ENCFF322WTN/@@download/ENCFF322WTN.bigWig
J866	bronchial epithelial cell	bronchial epithelial cell female adult (40 years) and male adult (68 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF730XSB	/files/ENCFF730XSB/@@download/ENCFF730XSB.bigWig
J867	22Rv1	22Rv1	ChIP-seq_ZFX_signal_p-value	ENCFF039ADA	/files/ENCFF039ADA/@@download/ENCFF039ADA.bigWig
J867	22Rv1	22Rv1	ChIP-seq_H3K27ac_signal_p-value	ENCFF016IMW	/files/ENCFF016IMW/@@download/ENCFF016IMW.bigWig
J867	22Rv1	22Rv1	ChIP-seq_CTCF_signal_p-value	ENCFF539QXW	/files/ENCFF539QXW/@@download/ENCFF539QXW.bigWig
J868	Ishikawa	Ishikawa treated with 10 nM 17β-estradiol for 30 minutes	DNase-seq_read-depth_normalized_signal	ENCFF929YAF	/files/ENCFF929YAF/@@download/ENCFF929YAF.bigWig
J869	Ammon's horn	Ammon's horn male adult (84 years)	DNase-seq_read-depth_normalized_signal	ENCFF460VUW	/files/ENCFF460VUW/@@download/ENCFF460VUW.bigWig
J870	right kidney	right kidney male embryo (115 days)	DNase-seq_read-depth_normalized_signal	ENCFF253IUB	/files/ENCFF253IUB/@@download/ENCFF253IUB.bigWig
J871	MCF 10A	MCF 10A treated with 1 μM tamoxifen for 24 hours	DNase-seq_read-depth_normalized_signal	ENCFF747RHY	/files/ENCFF747RHY/@@download/ENCFF747RHY.bigWig
J872	lung microvascular endothelial cell	lung microvascular endothelial cell female adult (55 years) and male adult (63 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF804XED	/files/ENCFF804XED/@@download/ENCFF804XED.bigWig
J872	lung microvascular endothelial cell	lung microvascular endothelial cell female adult (55 years) and male adult (63 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF326ZTJ	/files/ENCFF326ZTJ/@@download/ENCFF326ZTJ.bigWig
J873	cardiac fibroblast	cardiac fibroblast female embryo (94 days) and female embryo (98 days)	DNase-seq_read-depth_normalized_signal	ENCFF882QOT	/files/ENCFF882QOT/@@download/ENCFF882QOT.bigWig
J874	GM18507	GM18507	DNase-seq_read-depth_normalized_signal	ENCFF714ZSE	/files/ENCFF714ZSE/@@download/ENCFF714ZSE.bigWig
J875	heart	heart male child (3 years)	DNase-seq_read-depth_normalized_signal	ENCFF064YHT	/files/ENCFF064YHT/@@download/ENCFF064YHT.bigWig
J876	lung	lung female embryo (76 days)	DNase-seq_read-depth_normalized_signal	ENCFF083VCD	/files/ENCFF083VCD/@@download/ENCFF083VCD.bigWig
J877	muscle of leg	muscle of leg male embryo (101 day)	DNase-seq_read-depth_normalized_signal	ENCFF858BSX	/files/ENCFF858BSX/@@download/ENCFF858BSX.bigWig
J878	cardiac fibroblast	cardiac fibroblast	ChIP-seq_H3K4me3_signal_p-value	ENCFF571XHU	/files/ENCFF571XHU/@@download/ENCFF571XHU.bigWig
J878	cardiac fibroblast	cardiac fibroblast	DNase-seq_read-depth_normalized_signal	ENCFF180ETO	/files/ENCFF180ETO/@@download/ENCFF180ETO.bigWig
J879	bladder microvascular endothelial cell	bladder microvascular endothelial cell male adult (46 years) and male adult (60 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF791JRB	/files/ENCFF791JRB/@@download/ENCFF791JRB.bigWig
J879	bladder microvascular endothelial cell	bladder microvascular endothelial cell male adult (46 years) and male adult (60 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF531WCZ	/files/ENCFF531WCZ/@@download/ENCFF531WCZ.bigWig
J880	G401	G401	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF119BZQ	/files/ENCFF119BZQ/@@download/ENCFF119BZQ.bigWig
J880	G401	G401	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF377ICG	/files/ENCFF377ICG/@@download/ENCFF377ICG.bigWig
J880	G401	G401	DNase-seq_read-depth_normalized_signal	ENCFF141KAP	/files/ENCFF141KAP/@@download/ENCFF141KAP.bigWig
J881	fibroblast of lung	fibroblast of lung female adult (83 years) and male adult (23 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF419PSD	/files/ENCFF419PSD/@@download/ENCFF419PSD.bigWig
J881	fibroblast of lung	fibroblast of lung female adult (83 years) and male adult (23 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF048UTO	/files/ENCFF048UTO/@@download/ENCFF048UTO.bigWig
J882	pons	pons male adult (78 years)	DNase-seq_read-depth_normalized_signal	ENCFF210SQU	/files/ENCFF210SQU/@@download/ENCFF210SQU.bigWig
J883	common myeloid progenitor, CD34-positive	common myeloid progenitor, CD34-positive male	DNase-seq_read-depth_normalized_signal	ENCFF819VID	/files/ENCFF819VID/@@download/ENCFF819VID.bigWig
J884	lung	lung female embryo (85 days)	ChIP-seq_H3K4me1_signal_p-value	ENCFF493GCI	/files/ENCFF493GCI/@@download/ENCFF493GCI.bigWig
J884	lung	lung female embryo (85 days)	DNase-seq_read-depth_normalized_signal	ENCFF899HCF	/files/ENCFF899HCF/@@download/ENCFF899HCF.bigWig
J884	lung	lung female embryo (85 days)	ChIP-seq_H3K9me3_signal_p-value	ENCFF997LOA	/files/ENCFF997LOA/@@download/ENCFF997LOA.bigWig
J885	pulmonary artery endothelial cell	pulmonary artery endothelial cell female	DNase-seq_read-depth_normalized_signal	ENCFF719ZEX	/files/ENCFF719ZEX/@@download/ENCFF719ZEX.bigWig
J886	GM04504	GM04504	DNase-seq_read-depth_normalized_signal	ENCFF042BTR	/files/ENCFF042BTR/@@download/ENCFF042BTR.bigWig
J887	smooth muscle cell of trachea	smooth muscle cell of trachea male adult (28 years) and male adult (56 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF400UZZ	/files/ENCFF400UZZ/@@download/ENCFF400UZZ.bigWig
J887	smooth muscle cell of trachea	smooth muscle cell of trachea male adult (28 years) and male adult (56 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF823HAB	/files/ENCFF823HAB/@@download/ENCFF823HAB.bigWig
J888	hematopoietic multipotent progenitor cell	hematopoietic multipotent progenitor cell treated with interleukin-3 for 8 days, kit ligand for 8 days, hydrocortisone succinate for 8 days, erythropoietin for 8 days	DNase-seq_read-depth_normalized_signal	ENCFF275VIO	/files/ENCFF275VIO/@@download/ENCFF275VIO.bigWig
J889	kidney	kidney female embryo (121 day)	DNase-seq_read-depth_normalized_signal	ENCFF192KLJ	/files/ENCFF192KLJ/@@download/ENCFF192KLJ.bigWig
J890	large intestine	large intestine female embryo (108 days)	DNase-seq_read-depth_normalized_signal	ENCFF367ZCY	/files/ENCFF367ZCY/@@download/ENCFF367ZCY.bigWig
J891	forelimb muscle	forelimb muscle female embryo (108 days)	DNase-seq_read-depth_normalized_signal	ENCFF016KEV	/files/ENCFF016KEV/@@download/ENCFF016KEV.bigWig
J892	thymus	thymus female embryo (98 days)	DNase-seq_read-depth_normalized_signal	ENCFF858RAV	/files/ENCFF858RAV/@@download/ENCFF858RAV.bigWig
J893	left lung	left lung male embryo (105 days)	DNase-seq_read-depth_normalized_signal	ENCFF459LFA	/files/ENCFF459LFA/@@download/ENCFF459LFA.bigWig
J894	AG20443	AG20443	DNase-seq_read-depth_normalized_signal	ENCFF568LMQ	/files/ENCFF568LMQ/@@download/ENCFF568LMQ.bigWig
J895	lung	lung female embryo (108 days)	DNase-seq_read-depth_normalized_signal	ENCFF036RHD	/files/ENCFF036RHD/@@download/ENCFF036RHD.bigWig
J897	GM19240	GM19240	DNase-seq_read-depth_normalized_signal	ENCFF814MPK	/files/ENCFF814MPK/@@download/ENCFF814MPK.bigWig
J898	arm bone	arm bone male embryo (81 day)	DNase-seq_read-depth_normalized_signal	ENCFF658GXI	/files/ENCFF658GXI/@@download/ENCFF658GXI.bigWig
J899	small intestine	small intestine female embryo (98 days)	DNase-seq_read-depth_normalized_signal	ENCFF389EEG	/files/ENCFF389EEG/@@download/ENCFF389EEG.bigWig
J900	small intestine	small intestine female embryo (91 day)	DNase-seq_read-depth_normalized_signal	ENCFF359LKO	/files/ENCFF359LKO/@@download/ENCFF359LKO.bigWig
J901	muscle of arm	muscle of arm male embryo (101 day)	DNase-seq_read-depth_normalized_signal	ENCFF147PGS	/files/ENCFF147PGS/@@download/ENCFF147PGS.bigWig
J902	small intestine	small intestine female embryo (107 days)	DNase-seq_read-depth_normalized_signal	ENCFF209YFM	/files/ENCFF209YFM/@@download/ENCFF209YFM.bigWig
J903	left renal cortex interstitium	left renal cortex interstitium male embryo (105 days)	DNase-seq_read-depth_normalized_signal	ENCFF617ONE	/files/ENCFF617ONE/@@download/ENCFF617ONE.bigWig
J904	breast epithelium	breast epithelium male adult (37 years)	ChIP-seq_EP300_signal_p-value	ENCFF441IFJ	/files/ENCFF441IFJ/@@download/ENCFF441IFJ.bigWig
J904	breast epithelium	breast epithelium male adult (37 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF771CTU	/files/ENCFF771CTU/@@download/ENCFF771CTU.bigWig
J904	breast epithelium	breast epithelium male adult (37 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF546AYB	/files/ENCFF546AYB/@@download/ENCFF546AYB.bigWig
J906	trophoblast cell	trophoblast cell embryo (39 weeks) and embryo (40 weeks)	DNase-seq_read-depth_normalized_signal	ENCFF778GTA	/files/ENCFF778GTA/@@download/ENCFF778GTA.bigWig
J907	BE2C	BE2C	DNase-seq_read-depth_normalized_signal	ENCFF099PPU	/files/ENCFF099PPU/@@download/ENCFF099PPU.bigWig
J907	BE2C	BE2C	ChIP-seq_H3K4me3_signal_p-value	ENCFF889EDF	/files/ENCFF889EDF/@@download/ENCFF889EDF.bigWig
J907	BE2C	BE2C	ChIP-seq_CTCF_signal_p-value	ENCFF016ZEP	/files/ENCFF016ZEP/@@download/ENCFF016ZEP.bigWig
J908	left kidney	left kidney female embryo (107 days)	DNase-seq_read-depth_normalized_signal	ENCFF532VZC	/files/ENCFF532VZC/@@download/ENCFF532VZC.bigWig
J909	cerebellum	cerebellum male adult (20 years)	ATAC-seq_signal_p-value	ENCFF057XST	/files/ENCFF057XST/@@download/ENCFF057XST.bigWig
J910	8988T	8988T	DNase-seq_read-depth_normalized_signal	ENCFF278CUB	/files/ENCFF278CUB/@@download/ENCFF278CUB.bigWig
J912	K562	K562 G1 phase	DNase-seq_read-depth_normalized_signal	ENCFF708UIS	/files/ENCFF708UIS/@@download/ENCFF708UIS.bigWig
J913	left kidney	left kidney female embryo (147 days)	DNase-seq_read-depth_normalized_signal	ENCFF963ION	/files/ENCFF963ION/@@download/ENCFF963ION.bigWig
J914	hematopoietic multipotent progenitor cell	hematopoietic multipotent progenitor cell treated with interleukin-3 for 18 days, kit ligand for 18 days, hydrocortisone succinate for 18 days, erythropoietin for 18 days	DNase-seq_read-depth_normalized_signal	ENCFF117DAB	/files/ENCFF117DAB/@@download/ENCFF117DAB.bigWig
J915	NAMALWA	NAMALWA treated with Sendai virus for 2 hours	DNase-seq_read-depth_normalized_signal	ENCFF040DIX	/files/ENCFF040DIX/@@download/ENCFF040DIX.bigWig
J916	brain	brain female embryo (120 days)	ChIP-seq_H3K4me1_signal_p-value	ENCFF170OOR	/files/ENCFF170OOR/@@download/ENCFF170OOR.bigWig
J916	brain	brain female embryo (120 days)	ChIP-seq_H3K27me3_signal_p-value	ENCFF898ENP	/files/ENCFF898ENP/@@download/ENCFF898ENP.bigWig
J916	brain	brain female embryo (120 days)	ChIP-seq_H3K9me3_signal_p-value	ENCFF879IVZ	/files/ENCFF879IVZ/@@download/ENCFF879IVZ.bigWig
J917	COLO829	COLO829	DNase-seq_read-depth_normalized_signal	ENCFF108VMQ	/files/ENCFF108VMQ/@@download/ENCFF108VMQ.bigWig
J918	muscle of back	muscle of back male embryo (91 day)	DNase-seq_read-depth_normalized_signal	ENCFF847HLP	/files/ENCFF847HLP/@@download/ENCFF847HLP.bigWig
J919	EL	EL	DNase-seq_read-depth_normalized_signal	ENCFF523ELU	/files/ENCFF523ELU/@@download/ENCFF523ELU.bigWig
J920	fibroblast of peridontal ligament	fibroblast of peridontal ligament male	DNase-seq_read-depth_normalized_signal	ENCFF237PHK	/files/ENCFF237PHK/@@download/ENCFF237PHK.bigWig
J921	GM13976	GM13976	ChIP-seq_CTCF_signal_p-value	ENCFF971YFR	/files/ENCFF971YFR/@@download/ENCFF971YFR.bigWig
J922	common myeloid progenitor, CD34-positive	common myeloid progenitor, CD34-positive male adult	ChIP-seq_H3K4me3_signal_p-value	ENCFF825YOT	/files/ENCFF825YOT/@@download/ENCFF825YOT.bigWig
J922	common myeloid progenitor, CD34-positive	common myeloid progenitor, CD34-positive male adult	DNase-seq_read-depth_normalized_signal	ENCFF992LZL	/files/ENCFF992LZL/@@download/ENCFF992LZL.bigWig
J923	inferior parietal cortex	inferior parietal cortex male adult (84 years)	DNase-seq_read-depth_normalized_signal	ENCFF848BGL	/files/ENCFF848BGL/@@download/ENCFF848BGL.bigWig
J924	stomach	stomach male embryo (58 days) and male embryo (76 days)	DNase-seq_read-depth_normalized_signal	ENCFF164PKU	/files/ENCFF164PKU/@@download/ENCFF164PKU.bigWig
J925	right kidney	right kidney female embryo (98 days)	DNase-seq_read-depth_normalized_signal	ENCFF759AQQ	/files/ENCFF759AQQ/@@download/ENCFF759AQQ.bigWig
J926	right renal pelvis	right renal pelvis male embryo (105 days)	DNase-seq_read-depth_normalized_signal	ENCFF630KCX	/files/ENCFF630KCX/@@download/ENCFF630KCX.bigWig
J927	K562	K562 G2 phase	DNase-seq_read-depth_normalized_signal	ENCFF515UNC	/files/ENCFF515UNC/@@download/ENCFF515UNC.bigWig
J928	CD1c-positive myeloid dendritic cell	CD1c-positive myeloid dendritic cell	DNase-seq_read-depth_normalized_signal	ENCFF475NUL	/files/ENCFF475NUL/@@download/ENCFF475NUL.bigWig
J929	urinary bladder	urinary bladder male embryo (76 days)	DNase-seq_read-depth_normalized_signal	ENCFF258PIV	/files/ENCFF258PIV/@@download/ENCFF258PIV.bigWig
J930	kidney	kidney male embryo (105 days)	DNase-seq_read-depth_normalized_signal	ENCFF758ZBZ	/files/ENCFF758ZBZ/@@download/ENCFF758ZBZ.bigWig
J931	peripheral blood mononuclear cell	peripheral blood mononuclear cell male adult (28 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF819HMS	/files/ENCFF819HMS/@@download/ENCFF819HMS.bigWig
J931	peripheral blood mononuclear cell	peripheral blood mononuclear cell male adult (28 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF718GMA	/files/ENCFF718GMA/@@download/ENCFF718GMA.bigWig
J931	peripheral blood mononuclear cell	peripheral blood mononuclear cell male adult (28 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF036FKP	/files/ENCFF036FKP/@@download/ENCFF036FKP.bigWig
J931	peripheral blood mononuclear cell	peripheral blood mononuclear cell male adult (28 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF430VWY	/files/ENCFF430VWY/@@download/ENCFF430VWY.bigWig
J932	natural killer cell	natural killer cell female adult (34 years)	DNase-seq_read-depth_normalized_signal	ENCFF125SYT	/files/ENCFF125SYT/@@download/ENCFF125SYT.bigWig
J933	T47D	T47D	DNase-seq_read-depth_normalized_signal	ENCFF789THD	/files/ENCFF789THD/@@download/ENCFF789THD.bigWig
J933	T47D	T47D	ChIP-seq_JUND_signal_p-value	ENCFF189GNX	/files/ENCFF189GNX/@@download/ENCFF189GNX.bigWig
J934	kidney	kidney female embryo (108 days)	DNase-seq_read-depth_normalized_signal	ENCFF547ICI	/files/ENCFF547ICI/@@download/ENCFF547ICI.bigWig
J935	left kidney	left kidney female embryo (87 days)	DNase-seq_read-depth_normalized_signal	ENCFF541UPO	/files/ENCFF541UPO/@@download/ENCFF541UPO.bigWig
J936	retinal pigment epithelial cell	retinal pigment epithelial cell	DNase-seq_read-depth_normalized_signal	ENCFF458ZZC	/files/ENCFF458ZZC/@@download/ENCFF458ZZC.bigWig
J936	retinal pigment epithelial cell	retinal pigment epithelial cell	ChIP-seq_H3K4me3_signal_p-value	ENCFF125LZT	/files/ENCFF125LZT/@@download/ENCFF125LZT.bigWig
J936	retinal pigment epithelial cell	retinal pigment epithelial cell	ChIP-seq_CTCF_signal_p-value	ENCFF252HOJ	/files/ENCFF252HOJ/@@download/ENCFF252HOJ.bigWig
J937	renal pelvis	renal pelvis male embryo (91 day)	DNase-seq_read-depth_normalized_signal	ENCFF069WLL	/files/ENCFF069WLL/@@download/ENCFF069WLL.bigWig
J938	Ishikawa	Ishikawa treated with 100 nM bisphenol A for 1 hour	ChIP-seq_ESR1_signal_p-value	ENCFF728AZK	/files/ENCFF728AZK/@@download/ENCFF728AZK.bigWig
J939	occipital lobe	occipital lobe male adult (84 years)	DNase-seq_read-depth_normalized_signal	ENCFF568EAH	/files/ENCFF568EAH/@@download/ENCFF568EAH.bigWig
J940	stromal cell of bone marrow	stromal cell of bone marrow male	DNase-seq_read-depth_normalized_signal	ENCFF988JGN	/files/ENCFF988JGN/@@download/ENCFF988JGN.bigWig
J941	dedifferentiated amniotic fluid mesenchymal stem cell	dedifferentiated amniotic fluid mesenchymal stem cell	DNase-seq_read-depth_normalized_signal	ENCFF782PXH	/files/ENCFF782PXH/@@download/ENCFF782PXH.bigWig
J942	L1-S8R	L1-S8R	DNase-seq_read-depth_normalized_signal	ENCFF885IHY	/files/ENCFF885IHY/@@download/ENCFF885IHY.bigWig
J943	trophoblast cell	trophoblast cell embryo (23 weeks)	DNase-seq_read-depth_normalized_signal	ENCFF497YLT	/files/ENCFF497YLT/@@download/ENCFF497YLT.bigWig
J944	placenta	placenta male embryo (91 day)	DNase-seq_read-depth_normalized_signal	ENCFF383SIU	/files/ENCFF383SIU/@@download/ENCFF383SIU.bigWig
J945	LNCAP	LNCAP treated with 10 nM 17β-hydroxy-5α-androstan-3-one for 4 hours	ChIP-seq_CTCF_signal_p-value	ENCFF805BDU	/files/ENCFF805BDU/@@download/ENCFF805BDU.bigWig
J946	regulatory T cell	regulatory T cell male adult (28 years)	DNase-seq_read-depth_normalized_signal	ENCFF622JVD	/files/ENCFF622JVD/@@download/ENCFF622JVD.bigWig
J947	T-cell	T-cell male adult (36 years)	DNase-seq_read-depth_normalized_signal	ENCFF508ADO	/files/ENCFF508ADO/@@download/ENCFF508ADO.bigWig
J948	muscle of back	muscle of back female embryo (85 days)	DNase-seq_read-depth_normalized_signal	ENCFF748UWO	/files/ENCFF748UWO/@@download/ENCFF748UWO.bigWig
J949	ELR	ELR	DNase-seq_read-depth_normalized_signal	ENCFF052CAZ	/files/ENCFF052CAZ/@@download/ENCFF052CAZ.bigWig
J950	fibroblast of skin of abdomen	fibroblast of skin of abdomen male embryo (97 days)	DNase-seq_read-depth_normalized_signal	ENCFF900LOG	/files/ENCFF900LOG/@@download/ENCFF900LOG.bigWig
