Biosample Index	Biosample	Biosample summary	Assay	Accession	Download URL
J579	natural killer cell	natural killer cell male adult (21 year)	DNase-seq_read-depth_normalized_signal	ENCFF985WGD	/files/ENCFF985WGD/@@download/ENCFF985WGD.bigWig
J579	natural killer cell	natural killer cell male adult (21 year)	ChIP-seq_H3K4me1_signal_p-value	ENCFF647IBZ	/files/ENCFF647IBZ/@@download/ENCFF647IBZ.bigWig
J579	natural killer cell	natural killer cell male adult (21 year)	ChIP-seq_H3K36me3_signal_p-value	ENCFF794DWS	/files/ENCFF794DWS/@@download/ENCFF794DWS.bigWig
J582	iPS-15b	iPS-15b female adult (48 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF752CDU	/files/ENCFF752CDU/@@download/ENCFF752CDU.bigWig
J582	iPS-15b	iPS-15b female adult (48 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF951EOY	/files/ENCFF951EOY/@@download/ENCFF951EOY.bigWig
J582	iPS-15b	iPS-15b female adult (48 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF383KZH	/files/ENCFF383KZH/@@download/ENCFF383KZH.bigWig
J582	iPS-15b	iPS-15b female adult (48 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF508GQA	/files/ENCFF508GQA/@@download/ENCFF508GQA.bigWig
J582	iPS-15b	iPS-15b female adult (48 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF183TKL	/files/ENCFF183TKL/@@download/ENCFF183TKL.bigWig
J582	iPS-15b	iPS-15b female adult (48 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF838FGF	/files/ENCFF838FGF/@@download/ENCFF838FGF.bigWig
J586	osteoblast	osteoblast female adult (56 years) and male adult (62 years)	CAGE_minus_strand_signal_of_all_reads	ENCFF279AFP	/files/ENCFF279AFP/@@download/ENCFF279AFP.bigWig
J586	osteoblast	osteoblast female adult (56 years) and male adult (62 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF979ZDB	/files/ENCFF979ZDB/@@download/ENCFF979ZDB.bigWig
J586	osteoblast	osteoblast female adult (56 years) and male adult (62 years)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF604VEN	/files/ENCFF604VEN/@@download/ENCFF604VEN.bigWig
J586	osteoblast	osteoblast female adult (56 years) and male adult (62 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF244CTG	/files/ENCFF244CTG/@@download/ENCFF244CTG.bigWig
J586	osteoblast	osteoblast female adult (56 years) and male adult (62 years)	CAGE_plus_strand_signal_of_all_reads	ENCFF515ZDZ	/files/ENCFF515ZDZ/@@download/ENCFF515ZDZ.bigWig
J586	osteoblast	osteoblast female adult (56 years) and male adult (62 years)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF627ANI	/files/ENCFF627ANI/@@download/ENCFF627ANI.bigWig
J588	stomach	stomach male child (3 years)	DNase-seq_read-depth_normalized_signal	ENCFF280CMC	/files/ENCFF280CMC/@@download/ENCFF280CMC.bigWig
J588	stomach	stomach male child (3 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF339HCZ	/files/ENCFF339HCZ/@@download/ENCFF339HCZ.bigWig
J588	stomach	stomach male child (3 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF571SWC	/files/ENCFF571SWC/@@download/ENCFF571SWC.bigWig
J588	stomach	stomach male child (3 years)	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF312RWN	/files/ENCFF312RWN/@@download/ENCFF312RWN.bigWig
J588	stomach	stomach male child (3 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF285DLF	/files/ENCFF285DLF/@@download/ENCFF285DLF.bigWig
J588	stomach	stomach male child (3 years)	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF278HYK	/files/ENCFF278HYK/@@download/ENCFF278HYK.bigWig
J588	stomach	stomach male child (3 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF772HIG	/files/ENCFF772HIG/@@download/ENCFF772HIG.bigWig
J591	liver	liver male adult (31 year)	ChIP-seq_H3K36me3_signal_p-value	ENCFF958FEJ	/files/ENCFF958FEJ/@@download/ENCFF958FEJ.bigWig
J591	liver	liver male adult (31 year)	ChIP-seq_H3K4me3_signal_p-value	ENCFF838YRN	/files/ENCFF838YRN/@@download/ENCFF838YRN.bigWig
J591	liver	liver male adult (31 year)	ChIP-seq_H3K9me3_signal_p-value	ENCFF472SRP	/files/ENCFF472SRP/@@download/ENCFF472SRP.bigWig
J591	liver	liver male adult (31 year)	ChIP-seq_H3K9ac_signal_p-value	ENCFF571YMG	/files/ENCFF571YMG/@@download/ENCFF571YMG.bigWig
J591	liver	liver male adult (31 year)	ChIP-seq_H3K4me1_signal_p-value	ENCFF375ZQK	/files/ENCFF375ZQK/@@download/ENCFF375ZQK.bigWig
J591	liver	liver male adult (31 year)	ChIP-seq_H3K27ac_signal_p-value	ENCFF211ANT	/files/ENCFF211ANT/@@download/ENCFF211ANT.bigWig
J591	liver	liver male adult (31 year)	ChIP-seq_H3K27me3_signal_p-value	ENCFF322QRJ	/files/ENCFF322QRJ/@@download/ENCFF322QRJ.bigWig
J595	spleen	spleen male child (3 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF522NPC	/files/ENCFF522NPC/@@download/ENCFF522NPC.bigWig
J595	spleen	spleen male child (3 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF981CYQ	/files/ENCFF981CYQ/@@download/ENCFF981CYQ.bigWig
J595	spleen	spleen male child (3 years)	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF060XAI	/files/ENCFF060XAI/@@download/ENCFF060XAI.bigWig
J595	spleen	spleen male child (3 years)	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF776OTX	/files/ENCFF776OTX/@@download/ENCFF776OTX.bigWig
J595	spleen	spleen male child (3 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF270KVW	/files/ENCFF270KVW/@@download/ENCFF270KVW.bigWig
J595	spleen	spleen male child (3 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF106VMM	/files/ENCFF106VMM/@@download/ENCFF106VMM.bigWig
J599	K562	K562 nuclear fraction	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF308UOO	/files/ENCFF308UOO/@@download/ENCFF308UOO.bigWig
J599	K562	K562 nuclear fraction	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF557SQH	/files/ENCFF557SQH/@@download/ENCFF557SQH.bigWig
J599	K562	K562 nuclear fraction	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF836XIS	/files/ENCFF836XIS/@@download/ENCFF836XIS.bigWig
J599	K562	K562 nuclear fraction	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF153BMC	/files/ENCFF153BMC/@@download/ENCFF153BMC.bigWig
J599	K562	K562 nuclear fraction	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF241AHJ	/files/ENCFF241AHJ/@@download/ENCFF241AHJ.bigWig
J599	K562	K562 nuclear fraction	polyA_depleted_RNA-seq_plus_strand_signal_of_all_reads	ENCFF227ALB	/files/ENCFF227ALB/@@download/ENCFF227ALB.bigWig
J599	K562	K562 nuclear fraction	CAGE_plus_strand_signal_of_all_reads	ENCFF849AEK	/files/ENCFF849AEK/@@download/ENCFF849AEK.bigWig
J599	K562	K562 nuclear fraction	CAGE_minus_strand_signal_of_all_reads	ENCFF972VZH	/files/ENCFF972VZH/@@download/ENCFF972VZH.bigWig
J599	K562	K562 nuclear fraction	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF013CFX	/files/ENCFF013CFX/@@download/ENCFF013CFX.bigWig
J599	K562	K562 nuclear fraction	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF147CKK	/files/ENCFF147CKK/@@download/ENCFF147CKK.bigWig
J600	heart	heart female embryo (19 weeks) and female embryo (28 weeks)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF285JNF	/files/ENCFF285JNF/@@download/ENCFF285JNF.bigWig
J600	heart	heart female embryo (19 weeks) and female embryo (28 weeks)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF736PAD	/files/ENCFF736PAD/@@download/ENCFF736PAD.bigWig
J600	heart	heart female embryo (19 weeks) and female embryo (28 weeks)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF998BFX	/files/ENCFF998BFX/@@download/ENCFF998BFX.bigWig
J600	heart	heart female embryo (19 weeks) and female embryo (28 weeks)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF391LDN	/files/ENCFF391LDN/@@download/ENCFF391LDN.bigWig
J600	heart	heart female embryo (19 weeks) and female embryo (28 weeks)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF869RFO	/files/ENCFF869RFO/@@download/ENCFF869RFO.bigWig
J600	heart	heart female embryo (19 weeks) and female embryo (28 weeks)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF302DPE	/files/ENCFF302DPE/@@download/ENCFF302DPE.bigWig
J602	adrenal gland	adrenal gland male adult (37 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF754OJV	/files/ENCFF754OJV/@@download/ENCFF754OJV.bigWig
J602	adrenal gland	adrenal gland male adult (37 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF058UYJ	/files/ENCFF058UYJ/@@download/ENCFF058UYJ.bigWig
J602	adrenal gland	adrenal gland male adult (37 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF067NRX	/files/ENCFF067NRX/@@download/ENCFF067NRX.bigWig
J602	adrenal gland	adrenal gland male adult (37 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF053MKO	/files/ENCFF053MKO/@@download/ENCFF053MKO.bigWig
J602	adrenal gland	adrenal gland male adult (37 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF996VYE	/files/ENCFF996VYE/@@download/ENCFF996VYE.bigWig
J602	adrenal gland	adrenal gland male adult (37 years)	DNase-seq_read-depth_normalized_signal	ENCFF452CPH	/files/ENCFF452CPH/@@download/ENCFF452CPH.bigWig
J602	adrenal gland	adrenal gland male adult (37 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF681PDZ	/files/ENCFF681PDZ/@@download/ENCFF681PDZ.bigWig
J602	adrenal gland	adrenal gland male adult (37 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF366FSN	/files/ENCFF366FSN/@@download/ENCFF366FSN.bigWig
J602	adrenal gland	adrenal gland male adult (37 years)	ChIP-seq_CTCF_signal_p-value	ENCFF405PIU	/files/ENCFF405PIU/@@download/ENCFF405PIU.bigWig
J602	adrenal gland	adrenal gland male adult (37 years)	ATAC-seq_signal_p-value	ENCFF956ZBY	/files/ENCFF956ZBY/@@download/ENCFF956ZBY.bigWig
J602	adrenal gland	adrenal gland male adult (37 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF613PTA	/files/ENCFF613PTA/@@download/ENCFF613PTA.bigWig
J602	adrenal gland	adrenal gland male adult (37 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF465BNO	/files/ENCFF465BNO/@@download/ENCFF465BNO.bigWig
J603	caudate nucleus	caudate nucleus female adult (75 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF418KFN	/files/ENCFF418KFN/@@download/ENCFF418KFN.bigWig
J603	caudate nucleus	caudate nucleus female adult (75 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF662RIO	/files/ENCFF662RIO/@@download/ENCFF662RIO.bigWig
J603	caudate nucleus	caudate nucleus female adult (75 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF319SFO	/files/ENCFF319SFO/@@download/ENCFF319SFO.bigWig
J603	caudate nucleus	caudate nucleus female adult (75 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF874CED	/files/ENCFF874CED/@@download/ENCFF874CED.bigWig
J603	caudate nucleus	caudate nucleus female adult (75 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF359DFH	/files/ENCFF359DFH/@@download/ENCFF359DFH.bigWig
J603	caudate nucleus	caudate nucleus female adult (75 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF806MRU	/files/ENCFF806MRU/@@download/ENCFF806MRU.bigWig
J603	caudate nucleus	caudate nucleus female adult (75 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF706JNL	/files/ENCFF706JNL/@@download/ENCFF706JNL.bigWig
J604	skeletal muscle tissue	skeletal muscle tissue	ChIP-seq_H3K36me3_signal_p-value	ENCFF775MWB	/files/ENCFF775MWB/@@download/ENCFF775MWB.bigWig
J604	skeletal muscle tissue	skeletal muscle tissue	ChIP-seq_H3K4me3_signal_p-value	ENCFF326FLL	/files/ENCFF326FLL/@@download/ENCFF326FLL.bigWig
J604	skeletal muscle tissue	skeletal muscle tissue	ChIP-seq_H3K9ac_signal_p-value	ENCFF329LXD	/files/ENCFF329LXD/@@download/ENCFF329LXD.bigWig
J604	skeletal muscle tissue	skeletal muscle tissue	ChIP-seq_H3K9me3_signal_p-value	ENCFF676ZEK	/files/ENCFF676ZEK/@@download/ENCFF676ZEK.bigWig
J604	skeletal muscle tissue	skeletal muscle tissue	ChIP-seq_H3K4me1_signal_p-value	ENCFF060CGT	/files/ENCFF060CGT/@@download/ENCFF060CGT.bigWig
J604	skeletal muscle tissue	skeletal muscle tissue	ChIP-seq_H3K27me3_signal_p-value	ENCFF598MWN	/files/ENCFF598MWN/@@download/ENCFF598MWN.bigWig
J605	LHCN-M2	LHCN-M2	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF500PYN	/files/ENCFF500PYN/@@download/ENCFF500PYN.bigWig
J605	LHCN-M2	LHCN-M2	DNase-seq_read-depth_normalized_signal	ENCFF888EDP	/files/ENCFF888EDP/@@download/ENCFF888EDP.bigWig
J605	LHCN-M2	LHCN-M2	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF697GDM	/files/ENCFF697GDM/@@download/ENCFF697GDM.bigWig
J605	LHCN-M2	LHCN-M2	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF121IJL	/files/ENCFF121IJL/@@download/ENCFF121IJL.bigWig
J605	LHCN-M2	LHCN-M2	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF042FQU	/files/ENCFF042FQU/@@download/ENCFF042FQU.bigWig
J606	muscle of trunk	muscle of trunk female embryo (115 days)	ChIP-seq_H3K27ac_signal_p-value	ENCFF291HQC	/files/ENCFF291HQC/@@download/ENCFF291HQC.bigWig
J606	muscle of trunk	muscle of trunk female embryo (115 days)	ChIP-seq_H3K4me1_signal_p-value	ENCFF466LOF	/files/ENCFF466LOF/@@download/ENCFF466LOF.bigWig
J606	muscle of trunk	muscle of trunk female embryo (115 days)	ChIP-seq_H3K4me3_signal_p-value	ENCFF768HQP	/files/ENCFF768HQP/@@download/ENCFF768HQP.bigWig
J606	muscle of trunk	muscle of trunk female embryo (115 days)	ChIP-seq_H3K36me3_signal_p-value	ENCFF416PYY	/files/ENCFF416PYY/@@download/ENCFF416PYY.bigWig
J606	muscle of trunk	muscle of trunk female embryo (115 days)	ChIP-seq_H3K27me3_signal_p-value	ENCFF586WXY	/files/ENCFF586WXY/@@download/ENCFF586WXY.bigWig
J606	muscle of trunk	muscle of trunk female embryo (115 days)	ChIP-seq_H3K9me3_signal_p-value	ENCFF708CNF	/files/ENCFF708CNF/@@download/ENCFF708CNF.bigWig
J607	esophagus muscularis mucosa	esophagus muscularis mucosa male adult (54 years)	ChIP-seq_EP300_signal_p-value	ENCFF305JQA	/files/ENCFF305JQA/@@download/ENCFF305JQA.bigWig
J607	esophagus muscularis mucosa	esophagus muscularis mucosa male adult (54 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF230BJO	/files/ENCFF230BJO/@@download/ENCFF230BJO.bigWig
J607	esophagus muscularis mucosa	esophagus muscularis mucosa male adult (54 years)	ATAC-seq_signal_p-value	ENCFF317TWD	/files/ENCFF317TWD/@@download/ENCFF317TWD.bigWig
J607	esophagus muscularis mucosa	esophagus muscularis mucosa male adult (54 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF553RGA	/files/ENCFF553RGA/@@download/ENCFF553RGA.bigWig
J607	esophagus muscularis mucosa	esophagus muscularis mucosa male adult (54 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF391EKX	/files/ENCFF391EKX/@@download/ENCFF391EKX.bigWig
J607	esophagus muscularis mucosa	esophagus muscularis mucosa male adult (54 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF895QWM	/files/ENCFF895QWM/@@download/ENCFF895QWM.bigWig
J608	middle frontal area 46	middle frontal area 46 male adult (81 year)	ChIP-seq_H3K27me3_signal_p-value	ENCFF972NST	/files/ENCFF972NST/@@download/ENCFF972NST.bigWig
J608	middle frontal area 46	middle frontal area 46 male adult (81 year)	ChIP-seq_H3K4me3_signal_p-value	ENCFF929EPS	/files/ENCFF929EPS/@@download/ENCFF929EPS.bigWig
J608	middle frontal area 46	middle frontal area 46 male adult (81 year)	ChIP-seq_H3K36me3_signal_p-value	ENCFF119KUK	/files/ENCFF119KUK/@@download/ENCFF119KUK.bigWig
J608	middle frontal area 46	middle frontal area 46 male adult (81 year)	ChIP-seq_H3K4me1_signal_p-value	ENCFF429NBR	/files/ENCFF429NBR/@@download/ENCFF429NBR.bigWig
J608	middle frontal area 46	middle frontal area 46 male adult (81 year)	ChIP-seq_H3K9me3_signal_p-value	ENCFF265KKV	/files/ENCFF265KKV/@@download/ENCFF265KKV.bigWig
J608	middle frontal area 46	middle frontal area 46 male adult (81 year)	ChIP-seq_H3K27ac_signal_p-value	ENCFF425TBC	/files/ENCFF425TBC/@@download/ENCFF425TBC.bigWig
J609	thyroid gland	thyroid gland male adult (37 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF847STR	/files/ENCFF847STR/@@download/ENCFF847STR.bigWig
J609	thyroid gland	thyroid gland male adult (37 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF158PHM	/files/ENCFF158PHM/@@download/ENCFF158PHM.bigWig
J609	thyroid gland	thyroid gland male adult (37 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF771FEL	/files/ENCFF771FEL/@@download/ENCFF771FEL.bigWig
J609	thyroid gland	thyroid gland male adult (37 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF356WNI	/files/ENCFF356WNI/@@download/ENCFF356WNI.bigWig
J609	thyroid gland	thyroid gland male adult (37 years)	DNase-seq_read-depth_normalized_signal	ENCFF677VKI	/files/ENCFF677VKI/@@download/ENCFF677VKI.bigWig
J609	thyroid gland	thyroid gland male adult (37 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF732AYJ	/files/ENCFF732AYJ/@@download/ENCFF732AYJ.bigWig
J609	thyroid gland	thyroid gland male adult (37 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF933UDP	/files/ENCFF933UDP/@@download/ENCFF933UDP.bigWig
J609	thyroid gland	thyroid gland male adult (37 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF049OPI	/files/ENCFF049OPI/@@download/ENCFF049OPI.bigWig
J609	thyroid gland	thyroid gland male adult (37 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF237LDC	/files/ENCFF237LDC/@@download/ENCFF237LDC.bigWig
J609	thyroid gland	thyroid gland male adult (37 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF965VFL	/files/ENCFF965VFL/@@download/ENCFF965VFL.bigWig
J609	thyroid gland	thyroid gland male adult (37 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF368FEU	/files/ENCFF368FEU/@@download/ENCFF368FEU.bigWig
J617	suprapubic skin	suprapubic skin male adult (54 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF154EZK	/files/ENCFF154EZK/@@download/ENCFF154EZK.bigWig
J617	suprapubic skin	suprapubic skin male adult (54 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF023BRN	/files/ENCFF023BRN/@@download/ENCFF023BRN.bigWig
J617	suprapubic skin	suprapubic skin male adult (54 years)	ChIP-seq_POLR2AphosphoS5_signal_p-value	ENCFF425JXG	/files/ENCFF425JXG/@@download/ENCFF425JXG.bigWig
J617	suprapubic skin	suprapubic skin male adult (54 years)	ChIP-seq_CTCF_signal_p-value	ENCFF569BVF	/files/ENCFF569BVF/@@download/ENCFF569BVF.bigWig
J617	suprapubic skin	suprapubic skin male adult (54 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF157EUU	/files/ENCFF157EUU/@@download/ENCFF157EUU.bigWig
J617	suprapubic skin	suprapubic skin male adult (54 years)	ChIP-seq_EP300_signal_p-value	ENCFF090XFA	/files/ENCFF090XFA/@@download/ENCFF090XFA.bigWig
J617	suprapubic skin	suprapubic skin male adult (54 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF255ZPG	/files/ENCFF255ZPG/@@download/ENCFF255ZPG.bigWig
J620	vein endothelial cell	vein endothelial cell male adult (48 years) and male adult (52 years)	CAGE_plus_strand_signal_of_all_reads	ENCFF663LWY	/files/ENCFF663LWY/@@download/ENCFF663LWY.bigWig
J620	vein endothelial cell	vein endothelial cell male adult (48 years) and male adult (52 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF041DZW	/files/ENCFF041DZW/@@download/ENCFF041DZW.bigWig
J620	vein endothelial cell	vein endothelial cell male adult (48 years) and male adult (52 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF249JON	/files/ENCFF249JON/@@download/ENCFF249JON.bigWig
J620	vein endothelial cell	vein endothelial cell male adult (48 years) and male adult (52 years)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF374YUK	/files/ENCFF374YUK/@@download/ENCFF374YUK.bigWig
J620	vein endothelial cell	vein endothelial cell male adult (48 years) and male adult (52 years)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF518PHR	/files/ENCFF518PHR/@@download/ENCFF518PHR.bigWig
J620	vein endothelial cell	vein endothelial cell male adult (48 years) and male adult (52 years)	CAGE_minus_strand_signal_of_all_reads	ENCFF442HZS	/files/ENCFF442HZS/@@download/ENCFF442HZS.bigWig
J624	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (51 year)	ChIP-seq_CTCF_signal_p-value	ENCFF479OQY	/files/ENCFF479OQY/@@download/ENCFF479OQY.bigWig
J624	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (51 year)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF245XAC	/files/ENCFF245XAC/@@download/ENCFF245XAC.bigWig
J624	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (51 year)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF876AWU	/files/ENCFF876AWU/@@download/ENCFF876AWU.bigWig
J624	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (51 year)	ChIP-seq_EP300_signal_p-value	ENCFF992MZM	/files/ENCFF992MZM/@@download/ENCFF992MZM.bigWig
J624	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (51 year)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF584NVB	/files/ENCFF584NVB/@@download/ENCFF584NVB.bigWig
J624	subcutaneous adipose tissue	subcutaneous adipose tissue female adult (51 year)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF228KQC	/files/ENCFF228KQC/@@download/ENCFF228KQC.bigWig
J633	HUES64	HUES64	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF469VBS	/files/ENCFF469VBS/@@download/ENCFF469VBS.bigWig
J633	HUES64	HUES64	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF561QFY	/files/ENCFF561QFY/@@download/ENCFF561QFY.bigWig
J633	HUES64	HUES64	ChIP-seq_H3K27me3_signal_p-value	ENCFF133JGT	/files/ENCFF133JGT/@@download/ENCFF133JGT.bigWig
J633	HUES64	HUES64	ChIP-seq_H3K27ac_signal_p-value	ENCFF346PAE	/files/ENCFF346PAE/@@download/ENCFF346PAE.bigWig
J633	HUES64	HUES64	ChIP-seq_H3K4me3_signal_p-value	ENCFF629UEX	/files/ENCFF629UEX/@@download/ENCFF629UEX.bigWig
J633	HUES64	HUES64	ChIP-seq_H3K36me3_signal_p-value	ENCFF089RZG	/files/ENCFF089RZG/@@download/ENCFF089RZG.bigWig
J633	HUES64	HUES64	ChIP-seq_H3K4me1_signal_p-value	ENCFF872RXG	/files/ENCFF872RXG/@@download/ENCFF872RXG.bigWig
J633	HUES64	HUES64	ChIP-seq_H3K9ac_signal_p-value	ENCFF931CET	/files/ENCFF931CET/@@download/ENCFF931CET.bigWig
J633	HUES64	HUES64	ChIP-seq_H3K9me3_signal_p-value	ENCFF716ZGW	/files/ENCFF716ZGW/@@download/ENCFF716ZGW.bigWig
J635	Peyer's patch	Peyer's patch female adult (51 year)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF892WUX	/files/ENCFF892WUX/@@download/ENCFF892WUX.bigWig
J635	Peyer's patch	Peyer's patch female adult (51 year)	ChIP-seq_CTCF_signal_p-value	ENCFF489YJP	/files/ENCFF489YJP/@@download/ENCFF489YJP.bigWig
J635	Peyer's patch	Peyer's patch female adult (51 year)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF644AMH	/files/ENCFF644AMH/@@download/ENCFF644AMH.bigWig
J635	Peyer's patch	Peyer's patch female adult (51 year)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF573UGZ	/files/ENCFF573UGZ/@@download/ENCFF573UGZ.bigWig
J635	Peyer's patch	Peyer's patch female adult (51 year)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF257FVR	/files/ENCFF257FVR/@@download/ENCFF257FVR.bigWig
J639	SK-N-DZ	SK-N-DZ treated with dimethyl sulfoxide for 72 hours	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF577VSN	/files/ENCFF577VSN/@@download/ENCFF577VSN.bigWig
J639	SK-N-DZ	SK-N-DZ treated with dimethyl sulfoxide for 72 hours	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF869XMZ	/files/ENCFF869XMZ/@@download/ENCFF869XMZ.bigWig
J639	SK-N-DZ	SK-N-DZ treated with dimethyl sulfoxide for 72 hours	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF769ZWU	/files/ENCFF769ZWU/@@download/ENCFF769ZWU.bigWig
J639	SK-N-DZ	SK-N-DZ treated with dimethyl sulfoxide for 72 hours	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF033ZSK	/files/ENCFF033ZSK/@@download/ENCFF033ZSK.bigWig
J639	SK-N-DZ	SK-N-DZ treated with dimethyl sulfoxide for 72 hours	DNase-seq_read-depth_normalized_signal	ENCFF508CID	/files/ENCFF508CID/@@download/ENCFF508CID.bigWig
J642	endothelial cell of umbilical vein	endothelial cell of umbilical vein cytosolic fraction male newborn	polyA_depleted_RNA-seq_plus_strand_signal_of_all_reads	ENCFF188BYD	/files/ENCFF188BYD/@@download/ENCFF188BYD.bigWig
J642	endothelial cell of umbilical vein	endothelial cell of umbilical vein cytosolic fraction male newborn	CAGE_minus_strand_signal_of_all_reads	ENCFF826ZRE	/files/ENCFF826ZRE/@@download/ENCFF826ZRE.bigWig
J642	endothelial cell of umbilical vein	endothelial cell of umbilical vein cytosolic fraction male newborn	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF428RXD	/files/ENCFF428RXD/@@download/ENCFF428RXD.bigWig
J642	endothelial cell of umbilical vein	endothelial cell of umbilical vein cytosolic fraction male newborn	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF116FAK	/files/ENCFF116FAK/@@download/ENCFF116FAK.bigWig
